http://research.publications.com/instance#Review_217235673_2071945856	http://research.publications.com/ontology#reviewOf	http://research.publications.com/instance#Paper_217235673
http://research.publications.com/instance#Paper_232002736	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_46830937
http://research.publications.com/instance#Volume_be6755c2-94e6-4f7f-a7b8-a8331937e927	http://research.publications.com/ontology#hasName	Volume 1
http://research.publications.com/instance#Paper_224986272	http://research.publications.com/ontology#writtenBy	http://research.publications.com/instance#Author_73535439
http://research.publications.com/instance#Author_1387383345	http://research.publications.com/ontology#affiliatedTo	http://research.publications.com/instance#Company_1028
http://research.publications.com/instance#Edition_e299080c-9ebc-4bc7-ae90-e1a70460c321	http://research.publications.com/ontology#hasName	7
http://research.publications.com/instance#Paper_237842496	http://research.publications.com/ontology#hasKeyword	http://research.publications.com/instance#Keyword_big_data
http://research.publications.com/instance#Paper_110298854	http://research.publications.com/ontology#assignedTo	http://research.publications.com/instance#Reviewer_114237122
http://research.publications.com/instance#Volume_3de40bba-9f5f-4930-a0d5-3322390c004d	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Volume
http://research.publications.com/instance#Review_19135917_2054443841	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Review
http://research.publications.com/instance#Paper_213039282	http://research.publications.com/ontology#hasYear	2020
http://research.publications.com/instance#Author_119860338	http://research.publications.com/ontology#hasName	Jacques Moden
http://research.publications.com/instance#Review_133790351_136117945	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Review
http://research.publications.com/instance#Paper_110369551	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_232002736
http://research.publications.com/instance#Volume_876573dc-7617-4a01-b4f4-649473b9ed50	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Volume
http://research.publications.com/instance#Edition_42ab46c0-0e5e-4585-9e98-ca988845bdf6	http://research.publications.com/ontology#hasStartDate	2010-09-24
http://research.publications.com/instance#Edition_e6d3b242-b4f0-4fb9-b5ae-872740b4ae8d	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Edition
http://research.publications.com/instance#Edition_533430d1-01ef-4db5-9904-dfa148a0a7d4	http://research.publications.com/ontology#heldIn	http://research.publications.com/instance#City_for_1
http://research.publications.com/instance#Paper_28630532	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Paper
http://research.publications.com/instance#Paper_253618518	http://research.publications.com/ontology#hasKeyword	http://research.publications.com/instance#Keyword_neural_networks
http://research.publications.com/instance#Volume_a53b8dea-9e6f-41a5-875e-cbdf140f86a5	http://research.publications.com/ontology#hasName	Volume 2
http://research.publications.com/instance#Review_138199703_136117945	http://research.publications.com/ontology#reviewOf	http://research.publications.com/instance#Paper_138199703
http://research.publications.com/instance#Edition_dfb7b75c-31bc-42d8-a8d8-d0de26425590	http://research.publications.com/ontology#hasStartDate	1996-02-13
http://research.publications.com/instance#Volume_7ceb377b-a7e8-433f-855f-4768b3169ae6	http://research.publications.com/ontology#hasName	Volume 1
http://research.publications.com/instance#Volume_d6676cc7-72c2-4047-8889-b622e24e8251	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Volume
http://research.publications.com/instance#Paper_227697209	http://research.publications.com/ontology#assignedTo	http://research.publications.com/instance#Reviewer_114985438
http://research.publications.com/instance#Paper_29246173	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Paper
http://research.publications.com/instance#Paper_138199703	http://research.publications.com/ontology#writtenBy	http://research.publications.com/instance#Author_2096566386
http://research.publications.com/instance#Edition_b5c6c8aa-2d06-441a-b9ea-793cf440b4d0	http://research.publications.com/ontology#hasStartDate	2015-07-31
http://research.publications.com/instance#Journal_66549ff8-1343-4c3f-b731-443baea15a80	http://research.publications.com/ontology#hasVolume	http://research.publications.com/instance#Volume_c30ae797-8140-40be-8ed5-5afe44bae802
http://research.publications.com/instance#Conference_b832024e-ad6e-4123-8ff0-21595ef6bd85	http://research.publications.com/ontology#hasEdition	http://research.publications.com/instance#Edition_88a3642e-f13a-400b-ae34-9a5155643cc4
http://research.publications.com/instance#Proceedings_Edition_bdfebcf7-a628-4fcd-95f4-a2eb85924a8c	http://research.publications.com/ontology#hasName	Proceedings of 3
http://research.publications.com/instance#Paper_64687638	http://research.publications.com/ontology#publishedInJournal	http://research.publications.com/instance#Volume_0dff4ac4-ad64-4ecf-ae67-56bba6c649d0
http://research.publications.com/instance#Paper_131065985	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_87417287
http://research.publications.com/instance#Paper_226510755	http://research.publications.com/ontology#assignedTo	http://research.publications.com/instance#Reviewer_2212810753
http://research.publications.com/instance#Paper_152919101	http://research.publications.com/ontology#writtenBy	http://research.publications.com/instance#Author_136117945
http://research.publications.com/instance#Paper_65325816	http://research.publications.com/ontology#hasKeyword	http://research.publications.com/instance#Keyword_big_data
http://research.publications.com/instance#Review_133758434_1396011352	http://research.publications.com/ontology#reviewContent	A strong paper with great potential. The results are convincing, but more details on implementation would be helpful.
http://research.publications.com/instance#Edition_d69d9ec6-9c20-42e7-a839-b32830c47ad5	http://research.publications.com/ontology#heldIn	http://research.publications.com/instance#City_for_1
http://research.publications.com/instance#Author_2085707060	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Author
http://research.publications.com/instance#Paper_120690647	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_186977385
http://research.publications.com/instance#Paper_38839406	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_235484356
http://research.publications.com/instance#Author_115725224	http://research.publications.com/ontology#hasName	Phannapa Ruengkij
http://research.publications.com/instance#Author_114985438	http://research.publications.com/ontology#hasName	Javier Fanlo Loras
http://research.publications.com/instance#Review_34333286_114237122	http://research.publications.com/ontology#reviewOf	http://research.publications.com/instance#Paper_34333286
http://research.publications.com/instance#Proceedings_Edition_aee7950e-b46e-4055-913d-a99a686fac4d	http://research.publications.com/ontology#hasName	Proceedings of 3
http://research.publications.com/instance#Volume_1d47eaa7-cb07-4c48-a2b2-3c6654f928f8	http://research.publications.com/ontology#hasName	Volume 1
http://research.publications.com/instance#Paper_225798605	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_232002736
http://research.publications.com/instance#Review_64687638_32429869	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Review
http://research.publications.com/instance#Review_34333286_114237122	http://research.publications.com/ontology#writtenByReviewer	http://research.publications.com/instance#Reviewer_114237122
http://research.publications.com/instance#Edition_f41110cf-73fe-481e-8b38-9460d69b4c2b	http://research.publications.com/ontology#hasEndDate	1940-01-25
http://research.publications.com/instance#Paper_234561917	http://research.publications.com/ontology#publishedInJournal	http://research.publications.com/instance#Volume_d9c3ba89-39da-4f98-9510-f1296ef789a1
http://research.publications.com/instance#Edition_7976ad2b-0388-4b09-9366-89b6657e8c31	http://research.publications.com/ontology#hasEndDate	1940-01-07
http://research.publications.com/instance#Paper_57163336	http://research.publications.com/ontology#publishedInJournal	http://research.publications.com/instance#Volume_9e9bfe87-97c9-44ad-81d1-8c09098c3714
http://research.publications.com/instance#Paper_111343877	http://research.publications.com/ontology#hasKeyword	http://research.publications.com/instance#Keyword_data_science
http://research.publications.com/instance#Review_42152825_2127672639	http://research.publications.com/ontology#reviewContent	The paper presents a novel approach, but the lack of comprehensive data analysis and comparison with existing techniques limits its impact.
http://research.publications.com/instance#Volume_e27f0efe-c044-453e-b1ba-7bf9d9b0420f	http://research.publications.com/ontology#hasName	Volume 1
http://research.publications.com/instance#Volume_0597f7d7-4644-414f-80c2-517cffb394ea	http://research.publications.com/ontology#hasName	Volume 1
http://research.publications.com/instance#Volume_0e4e571c-3575-4a9c-b7b6-d01b3814c8a4	http://research.publications.com/ontology#hasName	Volume 1
http://research.publications.com/instance#Paper_232002736	http://research.publications.com/ontology#assignedTo	http://research.publications.com/instance#Reviewer_114602432
http://research.publications.com/instance#Paper_226510755	http://research.publications.com/ontology#publishedInJournal	http://research.publications.com/instance#Volume_9cbd805f-51f6-4526-b93c-f8254dc492d8
http://research.publications.com/instance#Paper_176561991	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_245701070
http://research.publications.com/instance#Review_245592349_1396011352	http://research.publications.com/ontology#writtenByReviewer	http://research.publications.com/instance#Reviewer_1396011352
http://research.publications.com/instance#Volume_42a30d3a-2c15-42d0-ade7-ea2e713a9867	http://research.publications.com/ontology#hasName	Volume 2
http://research.publications.com/instance#Paper_235530281	http://research.publications.com/ontology#publishedInJournal	http://research.publications.com/instance#Volume_167c36d1-6cac-4759-9556-e4b61c50a4ff
http://research.publications.com/instance#Author_7750354	http://research.publications.com/ontology#affiliatedTo	http://research.publications.com/instance#University_72
http://research.publications.com/instance#Paper_9930113	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_148662897
http://research.publications.com/instance#Paper_137761863	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_238161099
http://research.publications.com/instance#Proceedings_Edition_35dd3b94-0b24-4dbf-a5e2-128ad3fa96af	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Proceedings
http://research.publications.com/instance#Paper_240775538	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_15395218
http://research.publications.com/instance#Review_202473233_1478114560	http://research.publications.com/ontology#grade	4
http://research.publications.com/instance#Paper_26397690	http://research.publications.com/ontology#assignedTo	http://research.publications.com/instance#Reviewer_123468344
http://research.publications.com/instance#City_for_9	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#City
http://research.publications.com/instance#Edition_e25239cc-9573-426a-8ed1-514ee10a0ece	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Edition
http://research.publications.com/instance#Paper_247834289	http://research.publications.com/ontology#hasKeyword	http://research.publications.com/instance#Keyword_machine_learning
http://research.publications.com/instance#Volume_167c36d1-6cac-4759-9556-e4b61c50a4ff	http://research.publications.com/ontology#hasYear	2020
http://research.publications.com/instance#Edition_2a5dabd6-f148-4477-b4fb-d8c1e9938805	http://research.publications.com/ontology#hasEndDate	1940-01-30
http://research.publications.com/instance#Volume_3cad0563-a31f-46b7-82c6-18526e0a4d65	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Volume
http://research.publications.com/instance#Proceedings_Edition_9f210b14-c5e1-44d1-a481-66d7533f3e2b	http://research.publications.com/ontology#hasName	Proceedings of 4
http://research.publications.com/instance#Paper_138199703	http://research.publications.com/ontology#assignedTo	http://research.publications.com/instance#Reviewer_113725248
http://research.publications.com/instance#Paper_154462421	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_178887072
http://research.publications.com/instance#Edition_e299080c-9ebc-4bc7-ae90-e1a70460c321	http://research.publications.com/ontology#heldIn	http://research.publications.com/instance#City_for_7
http://research.publications.com/instance#Paper_176561991	http://research.publications.com/ontology#publishedInJournal	http://research.publications.com/instance#Volume_9f9688c5-780a-4664-810a-c1492707d511
http://research.publications.com/instance#Review_186868338_79619869	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Review
http://research.publications.com/instance#Edition_dfb7b75c-31bc-42d8-a8d8-d0de26425590	http://research.publications.com/ontology#hasEndDate	1940-01-08
http://research.publications.com/instance#Proceedings_Edition_3bc98311-37b5-4663-9614-ce8260e2f75e	http://research.publications.com/ontology#hasName	Proceedings of 1
http://research.publications.com/instance#Edition_0cfd3d40-8b84-45c4-aa4b-3b3b322c43ab	http://research.publications.com/ontology#hasStartDate	2011-09-12
http://research.publications.com/instance#Review_252693062_11699225	http://research.publications.com/ontology#writtenByReviewer	http://research.publications.com/instance#Reviewer_11699225
http://research.publications.com/instance#Edition_90ca3a54-2fc4-4943-a2f4-4cb59c31f031	http://research.publications.com/ontology#hasStartDate	2024-02-17
http://research.publications.com/instance#Paper_199123959	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_176561991
http://research.publications.com/instance#Paper_217235673	http://research.publications.com/ontology#assignedTo	http://research.publications.com/instance#Reviewer_2071945856
http://research.publications.com/instance#Paper_87417287	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_153146977
http://research.publications.com/instance#Edition_c0c997e3-653d-44bc-b5b1-3ace773a5573	http://research.publications.com/ontology#hasName	2
http://research.publications.com/instance#Paper_65325816	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Paper
http://research.publications.com/instance#Author_84499142	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Author
http://research.publications.com/instance#Paper_131065985	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_84365726
http://research.publications.com/instance#Paper_110369551	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_153146977
http://research.publications.com/instance#Paper_234561917	http://research.publications.com/ontology#hasKeyword	http://research.publications.com/instance#Keyword_natural_language_processing
http://research.publications.com/instance#Volume_40e3621e-b11c-4484-8e99-1b6bef62d4f1	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Volume
http://research.publications.com/ontology#hasEdition	http://www.w3.org/2000/01/rdf-schema#range	http://research.publications.com/ontology#Edition
http://research.publications.com/instance#Volume_354f99f4-7fec-4776-af53-a4458f290ca7	http://research.publications.com/ontology#hasName	Volume 1
http://research.publications.com/instance#Paper_224986272	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Paper
http://research.publications.com/instance#Journal_44c9ee9e-e66d-438d-821c-a6d0bfc2749a	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Journal
http://research.publications.com/instance#Review_137761863_92184355	http://research.publications.com/ontology#grade	1
http://research.publications.com/instance#Paper_75908838	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_19135917
http://research.publications.com/instance#Review_64687638_96020583	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Review
http://research.publications.com/instance#Paper_28199803	http://research.publications.com/ontology#hasKeyword	http://research.publications.com/instance#Keyword_computer_vision
http://research.publications.com/instance#Proceedings_Edition_34e30409-464a-4054-8561-83c94aab14f5	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Proceedings
http://research.publications.com/instance#Journal_2498acbb-0afe-48d5-b314-b74e15a70e1c	http://research.publications.com/ontology#hasVolume	http://research.publications.com/instance#Volume_37a0c881-7105-4b3b-aead-1b707130cfc8
http://research.publications.com/instance#Paper_110369551	http://research.publications.com/ontology#hasKeyword	http://research.publications.com/instance#Keyword_cloud_computing
http://research.publications.com/instance#Volume_0acd875c-758a-4761-9306-8e63015347cd	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Volume
http://research.publications.com/instance#Paper_235530281	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_178887072
http://research.publications.com/instance#Edition_5dc3274d-ecb7-4d11-9a53-a738b0109607	http://research.publications.com/ontology#hasStartDate	2002-04-06
http://research.publications.com/instance#Proceedings_Edition_7ae023d9-ebcc-4727-8ce5-861f6cc86d75	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Proceedings
http://research.publications.com/instance#Paper_133790351	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_29246173
http://research.publications.com/instance#Paper_195728009	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_38839406
http://research.publications.com/instance#Volume_9f9688c5-780a-4664-810a-c1492707d511	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Volume
http://research.publications.com/instance#Volume_43ea629c-079a-4076-a9d7-48b1fbf222e2	http://research.publications.com/ontology#hasName	Volume 1
http://research.publications.com/instance#Paper_232002736	http://research.publications.com/ontology#writtenBy	http://research.publications.com/instance#Author_25510217
http://research.publications.com/instance#Author_136117945	http://research.publications.com/ontology#affiliatedTo	http://research.publications.com/instance#Company_1048
http://research.publications.com/instance#Paper_147458872	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_271178615
http://research.publications.com/instance#Author_123468344	http://research.publications.com/ontology#hindex	1
http://research.publications.com/instance#Paper_114391730	http://research.publications.com/ontology#writtenBy	http://research.publications.com/instance#Author_1395625497
http://research.publications.com/instance#Volume_ea8bbf27-8736-4b17-b8e4-c3b86e3e6665	http://research.publications.com/ontology#hasYear	2022
http://research.publications.com/instance#Paper_147458872	http://research.publications.com/ontology#writtenBy	http://research.publications.com/instance#Author_144600260
http://research.publications.com/instance#Journal_6525412a-65c6-4c7d-9dd9-dc2cf40797c2	http://research.publications.com/ontology#hasVolume	http://research.publications.com/instance#Volume_c01f38d5-111b-44bb-ac12-0f4891928725
http://research.publications.com/instance#Paper_9169568	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_19773478
http://research.publications.com/instance#Paper_15395218	http://research.publications.com/ontology#hasYear	2016
http://research.publications.com/instance#Paper_268173266	http://research.publications.com/ontology#publishedInJournal	http://research.publications.com/instance#Volume_2ba0ad0e-7041-4706-81a1-617394eb5c9d
http://research.publications.com/instance#Edition_e5898b9f-7026-44dc-a4c9-87faf0d134a5	http://research.publications.com/ontology#hasStartDate	1998-06-25
http://research.publications.com/instance#Paper_58113075	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_67774686
http://research.publications.com/instance#Paper_19773478	http://research.publications.com/ontology#assignedTo	http://research.publications.com/instance#Reviewer_70184946
http://research.publications.com/instance#Journal_a78b5f40-304f-4564-9c8d-8960f24b0c84	http://research.publications.com/ontology#hasVolume	http://research.publications.com/instance#Volume_1f20fb0d-f935-46cf-bbf5-fddaaf66ea76
http://research.publications.com/instance#Edition_a6302f38-2224-4cf4-b92f-b2de3f9645c0	http://research.publications.com/ontology#heldIn	http://research.publications.com/instance#City_for_3
http://research.publications.com/instance#Proceedings_Edition_b19ab0b2-c985-4495-b5df-069b2eba6b15	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Proceedings
http://research.publications.com/instance#Paper_85764932	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_271178615
http://research.publications.com/instance#Paper_240775538	http://research.publications.com/ontology#correspondingAuthor	http://research.publications.com/instance#Author_114237122
http://research.publications.com/ontology#correspondingAuthor	http://www.w3.org/2000/01/rdf-schema#range	http://research.publications.com/ontology#Author
http://research.publications.com/instance#Proceedings_Edition_d747144c-c9eb-41b1-a900-1a7cf1f104be	http://research.publications.com/ontology#hasName	Proceedings of 4
http://research.publications.com/instance#Edition_c8fddc6b-4350-4532-bc68-ba452215a6b1	http://research.publications.com/ontology#hasStartDate	1978-06-27
http://research.publications.com/instance#Proceedings_Edition_f647002f-a119-48bd-be2f-ecbf54684e4c	http://research.publications.com/ontology#hasName	Proceedings of 4
http://research.publications.com/instance#Paper_152919101	http://research.publications.com/ontology#cites	http://research.publications.com/instance#Paper_19135917
http://research.publications.com/instance#Volume_45bc9b1b-9304-49da-a3df-831ab19656e1	http://research.publications.com/ontology#hasYear	2021
http://research.publications.com/instance#Volume_cc781294-3200-4ebd-9a99-2377d638e218	http://research.publications.com/ontology#hasYear	2020
http://research.publications.com/instance#Edition_60eed629-43cb-4ca1-9dd2-dc7e80e06e29	http://research.publications.com/ontology#hasStartDate	2007-09-23
http://research.publications.com/instance#Edition_e5f71aa1-d76b-49b2-aeab-e27222c1b305	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Edition
http://research.publications.com/instance#Paper_110298854	http://research.publications.com/ontology#publishedInJournal	http://research.publications.com/instance#Volume_d2c34d5d-60a4-4f45-a9ee-af02a6e558bb
http://research.publications.com/instance#Proceedings_Edition_c6e8bffd-6d5b-4d14-b494-f26ab66edb4f	http://research.publications.com/ontology#hasName	Proceedings of 4
http://research.publications.com/instance#Edition_7e65a712-c53d-4bd9-97b4-34bdcf510715	http://research.publications.com/ontology#hasEndDate	1940-01-07
http://research.publications.com/instance#Paper_245592349	http://research.publications.com/ontology#writtenBy	http://research.publications.com/instance#Author_7750354
http://research.publications.com/instance#Conference_5c71b526-1598-4434-a92b-e43d3f77ceb4	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Conference
http://research.publications.com/instance#Proceedings_Edition_2305cdf6-c372-4626-aabc-08ffe8e7b748	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Proceedings
http://research.publications.com/instance#Paper_19135917	http://research.publications.com/ontology#writtenBy	http://research.publications.com/instance#Author_73535439
http://research.publications.com/instance#Review_16492375_119260307	http://research.publications.com/ontology#writtenByReviewer	http://research.publications.com/instance#Reviewer_119260307
http://research.publications.com/instance#Author_2074630461	http://research.publications.com/ontology#hindex	2
http://research.publications.com/instance#Volume_a8e66202-10e3-4c6f-8704-eab61558bd13	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://research.publications.com/ontology#Volume
http://research.publications.com/instance#Journal_f3141835-d9fc-4749-a789-b420dcdf7f6c	http://research.publications.com/ontology#hasVolume	http://research.publications.com/instance#Volume_b0d4f9fe-9097-4740-8336-8a42d3567bf3
http://research.publications.com/instance#Edition_a108baa7-2c27-4606-9a26-e3c0b977ca60	http://research.publications.com/ontology#hasName	3
http://research.publications.com/instance#Edition_dbff5484-72fa-4af6-984f-02c83b92728e	http://research.publications.com/ontology#hasStartDate	1973-12-20
